S.No,name,title,male,culture,dateOfBirth,house,book1,book2,book3,book4,book5,isMarried,isNoble,age,numDeadRelations,popularity,isAlive,have_high_title
1431,Walder Haigh,no_title,0,unknown,294.0,House Haigh,0,1,1,1,0,0,0,11.0,0,0.0769230769230769,1,0
1432,Walder Brax,no_title,0,unknown,293.0,House Brax,0,1,1,1,0,0,0,12.0,0,0.11705685618729,1,0
1433,Walder Goodbrook,no_title,1,unknown,290.0,House Goodbrook,0,1,1,1,0,0,0,15.0,0,0.0668896321070234,1,0
1434,Waldon Wynch,Lord,1,Ironborn,,House Wynch,0,1,1,1,1,0,1,,0,0.0234113712374581,1,1
1435,Wallace Waynwood,no_title,1,unknown,,House Waynwood,0,0,0,1,1,0,1,,0,0.0267558528428093,1,0
1436,Walgrave,no_title,1,unknown,,Maesters,0,0,0,1,0,0,1,,0,0.0434782608695652,1,0
1437,Walder Vance,no_title,1,unknown,263.0,House Vance,0,1,1,1,0,0,0,42.0,0,0.110367892976588,1,0
1438,Walton Stark,King,1,unknown,,House Stark,0,1,0,0,0,0,1,,0,0.0100334448160535,1,1
1439,Walton Frey,no_title,1,unknown,249.0,House Frey,0,1,1,1,0,1,0,56.0,0,0.107023411371237,1,0
1440,Warryn Beesbury,Lord,0,unknown,,House Beesbury,0,0,0,1,0,0,1,,0,0.0066889632107023,1,1
1441,Waltyr Frey,no_title,1,unknown,289.0,House Frey,0,1,1,1,1,0,0,16.0,0,0.0501672240802675,1,0
1442,Wendel Frey,no_title,1,unknown,286.0,House Frey,0,1,1,1,1,0,0,19.0,0,0.0501672240802675,1,0
1443,Whalen Frey,no_title,1,unknown,267.0,House Frey,1,1,1,1,1,1,1,38.0,0,0.100334448160535,1,0
1444,Willamen Frey,no_title,1,unknown,272.0,unknown,0,1,1,1,1,0,1,33.0,0,0.0635451505016722,1,0
1445,Willam Wells,no_title,1,Dornish,,House Wells,0,0,0,0,1,0,1,,0,0.040133779264214,0,0
1446,Willem Darry,no_title,1,unknown,,House Darry,1,1,1,0,1,0,1,,1,0.120401337792642,0,0
1447,Willam Wythers,no_title,1,unknown,,House Wythers,0,0,0,1,0,0,1,,0,0.0100334448160535,1,0
1448,Willem Lannister,no_title,1,unknown,285.0,House Lannister,1,1,1,1,1,0,0,14.0,4,0.167224080267558,0,0
1449,Willem Frey,no_title,1,unknown,289.0,House Frey,0,1,1,1,1,0,0,16.0,0,0.0802675585284281,1,0
1450,Willam Stark,no_title,1,Northmen,,House Stark,0,1,0,0,0,1,1,,0,0.11705685618729,0,0
1451,William Mooton,no_title,1,unknown,,House Mooton,0,1,1,1,1,0,1,,0,0.0434782608695652,1,0
1452,Wynton Stout,no_title,1,Northmen,219.0,House Stout,0,0,1,1,0,0,1,86.0,0,0.0334448160535117,1,0
1453,Wynafrei Whent,no_title,0,unknown,,House Whent,0,1,1,1,0,1,0,,0,0.133779264214046,1,0
1454,Ysilla Royce,no_title,1,Valemen,,House Royce,0,0,0,1,1,1,0,,0,0.0434782608695652,1,0
1455,Zachery Frey,no_title,1,unknown,287.0,House Frey,0,1,1,1,0,0,0,18.0,0,0.0468227424749163,1,0
1456,Zhoe Blanetree,no_title,0,unknown,,House Blanetree,0,1,1,1,0,1,0,,0,0.0501672240802675,1,0
1457,Zia Frey,no_title,0,unknown,285.0,House Frey,0,1,1,1,0,0,0,20.0,0,0.0468227424749163,1,0
1458,Addam Marbrand,no_title,1,unknown,,House Marbrand,1,1,1,1,1,0,1,,0,0.130434782608695,1,0
1459,Aegor Rivers,no_title,1,unknown,172.0,House Bracken,0,0,0,1,1,1,1,69.0,4,0.210702341137123,0,0
1460,Aenys Frey,no_title,1,unknown,240.0,House Frey,1,1,1,1,1,1,1,60.0,0,0.147157190635451,0,0
1461,Aerion Targaryen,Prince,1,Valyrian,191.0,House Targaryen,0,1,1,0,1,1,1,41.0,4,0.207357859531772,0,1
1462,Aemond Targaryen,no_title,1,Valyrian,110.0,House Targaryen,0,0,0,0,1,0,1,20.0,4,0.311036789297658,0,0
1463,Amerei Frey,Lady,0,unknown,282.0,House Frey,0,1,1,1,0,1,1,23.0,0,0.237458193979933,1,1
1464,Androw Ashford,no_title,1,Reach,,House Ashford,0,0,0,0,0,0,1,,0,0.0167224080267558,1,0
1465,Anders Yronwood,no_title,1,unknown,,House Yronwood,0,0,1,1,1,0,1,,0,0.060200668896321,1,0
1466,Arnolf Karstark,no_title,1,Northmen,,House Karstark,0,0,0,1,1,0,1,,0,0.137123745819397,1,0
1467,Arya Stark,no_title,0,Northmen,289.0,House Stark,1,1,1,1,1,0,1,16.0,8,1.0,1,0
1468,Axell Florent,no_title,1,unknown,,House Florent,0,1,1,1,1,0,1,,1,0.307692307692307,1,0
1469,Aurane Waters,no_title,1,Valyrian,277.0,House Velaryon,0,1,1,1,1,0,1,28.0,0,0.377926421404682,1,0
1470,Ben Plumm,no_title,1,unknown,,Second Sons,0,0,1,1,1,0,1,,0,0.140468227424749,1,0
1471,Benfred Tallhart,no_title,1,Northmen,281.0,House Tallhart,0,1,1,1,1,0,0,18.0,0,0.0702341137123745,0,0
1472,Boros Blount,no_title,1,unknown,,House Blount,1,1,1,1,1,0,1,,0,0.217391304347826,1,0
1473,Black Balaq,no_title,1,Summer Islander,,Golden Company,0,0,0,0,0,0,0,,0,0.0,1,0
1474,Bloodbeard,no_title,0,unknown,,Company of the Cat,0,0,0,0,1,0,0,,0,0.0903010033444816,1,0
1475,Bran Stark,Prince,1,Northmen,290.0,House Stark,1,1,1,1,1,0,1,15.0,7,1.0,1,1
1476,Bronn,no_title,1,unknown,264.0,House Stokeworth,1,1,1,1,1,1,1,41.0,0,0.471571906354515,1,0
1477,Bryce Caron,no_title,1,unknown,,House Caron,1,1,0,0,1,0,1,,0,0.0668896321070234,0,0
1478,Butterbumps,no_title,1,unknown,,House Tyrell,0,1,1,1,1,0,0,,0,0.0367892976588628,1,0
1479,Cassana Estermont,no_title,1,unknown,,House Estermont,0,1,1,0,1,1,0,,0,0.103678929765886,0,0
1480,Chett,no_title,1,unknown,,Night's Watch,1,1,1,0,0,0,0,,0,0.197324414715719,0,0
1481,Clayton Suggs,no_title,1,unknown,,House Suggs,0,0,0,1,1,0,1,,0,0.0434782608695652,1,0
1482,Cersei Lannister,no_title,0,Westerlands,266.0,House Lannister,1,1,1,1,1,1,1,39.0,9,1.0,1,0
1483,Chiswyck,no_title,0,unknown,,House Clegane,0,1,1,0,0,0,0,,0,0.0635451505016722,0,0
1484,Cleon,King,1,Astapori,,unknown,0,0,1,1,1,0,1,,0,0.103678929765886,0,1
1485,Cohollo,no_title,1,Dothraki,,Khal,1,0,0,0,0,0,0,,0,0.0334448160535117,0,0
1486,Cortnay Penrose,no_title,1,unknown,,House Penrose,0,1,1,0,0,0,1,,0,0.160535117056856,0,0
1487,Cotter Pyke,no_title,1,Ironborn,,Night's Watch,1,1,1,1,1,0,1,,0,0.150501672240802,1,0
1488,Cragorn,no_title,1,unknown,,House Greyjoy,0,0,0,1,1,0,0,,0,0.0234113712374581,0,0
1489,Crawn,no_title,1,Vale mountain clans,,Moon Brothers,0,1,0,0,0,0,0,,0,0.0167224080267558,1,0
1490,Creighton Longbough,no_title,1,unknown,240.0,unknown,0,0,0,1,0,0,1,65.0,0,0.0468227424749163,1,0
1491,Cressen,no_title,1,unknown,219.0,unknown,0,1,1,1,0,0,1,80.0,0,0.183946488294314,0,0
1492,Daario Naharis,no_title,1,Tyroshi,,Stormcrows,0,0,1,1,1,0,0,,0,0.220735785953177,1,0
1493,Dagmer,no_title,1,Ironborn,,House Greyjoy,0,1,0,1,1,0,1,,0,0.120401337792642,1,0
1494,Dagos Manwoody,Lord,1,unknown,,House Manwoody,0,0,1,1,1,0,1,,0,0.0334448160535117,1,1
1495,Danelle Lothston,no_title,0,unknown,,House Lothston,0,0,0,1,0,0,1,,0,0.0167224080267558,1,0
1496,Dalla,no_title,0,Free Folk,,unknown,0,0,1,1,1,0,0,,0,0.0869565217391304,0,0
1497,Doran Martell,Prince,1,Dornish,247.0,House Nymeros Martell,1,1,1,1,1,1,1,58.0,6,0.498327759197324,1,1
1498,Ebrose,no_title,1,unknown,,unknown,0,0,0,1,0,0,1,,0,0.0167224080267558,1,0
1499,Eddison Tollett,no_title,1,Valemen,,House Tollett,0,1,1,1,1,0,0,,0,0.100334448160535,1,0
1500,Edric Dayne,Lord,1,Dornishmen,287.0,House Dayne,1,1,1,1,0,0,1,18.0,0,0.0836120401337792,1,1
1501,Edwyn Frey,no_title,1,unknown,259.0,House Frey,0,1,1,1,0,1,0,46.0,0,0.147157190635451,1,0
1502,Eldon Estermont,no_title,1,Stormlands,228.0,House Estermont,0,1,1,1,1,1,1,77.0,0,0.060200668896321,1,0
1503,Ellaria Sand,no_title,0,Dornish,,House Uller,0,0,1,1,1,1,0,,2,0.160535117056856,1,0
1504,Ethan Glover,no_title,1,Northmen,,House Glover,1,1,0,0,0,0,0,,0,0.0334448160535117,0,0
1505,Emmon Frey,no_title,1,unknown,237.0,House Frey of Riverrun,1,1,1,1,1,1,1,68.0,0,0.23076923076923,1,0
1506,Galbart Glover,Master,1,Northmen,,House Glover,1,1,1,1,1,0,1,,0,0.120401337792642,1,1
1507,Gerold Hightower,no_title,1,unknown,,House Hightower,1,1,1,0,0,0,1,,0,0.414715719063545,0,0
1508,Ghost of High Heart,no_title,0,unknown,,unknown,0,0,1,1,1,0,0,,0,0.0869565217391304,1,0
1509,Gerris Drinkwater,no_title,1,Dornish,275.0,House Drinkwater,0,0,0,0,1,0,1,30.0,0,0.157190635451505,1,0
1510,Gilly,no_title,0,Free Folk,282.0,unknown,0,1,1,1,1,1,0,23.0,1,0.2876254180602,1,0
1511,Greydon Goodbrother,no_title,1,Ironborn,,House Goodbrother,0,0,0,1,0,0,0,,0,0.0468227424749163,1,0
1512,Harmen Uller,Lord,1,unknown,,House Uller,0,0,1,1,1,0,1,,0,0.0434782608695652,1,1
1513,Gyles Rosby,Master,1,unknown,,House Rosby,1,1,1,1,1,0,1,,0,0.364548494983277,0,1
1514,Harren Hoare,no_title,1,Ironborn,,unknown,0,0,0,0,0,0,0,,0,0.204013377926421,0,0
1515,Harras Harlaw,no_title,1,Ironborn,,House Harlaw of Grey Garden,0,0,0,1,1,0,1,,0,0.107023411371237,1,0
1516,Harrold Hardyng,no_title,1,Valemen,281.0,House Hardyng,0,0,0,1,1,0,1,24.0,0,0.120401337792642,1,0
1517,Helaena Targaryen,no_title,0,unknown,109.0,House Targaryen,0,0,0,0,0,1,1,21.0,0,0.270903010033444,0,0
1518,Hodor,no_title,1,Northmen,,House Stark,1,1,1,1,1,0,0,,0,0.244147157190635,1,0
1519,Harrion Karstark,no_title,1,Northmen,,House Karstark,1,1,1,1,1,0,1,,2,0.0969899665551839,1,0
1520,Iggo,no_title,1,Dothraki,,Brave Companions,0,0,1,0,0,0,0,,0,0.0167224080267558,0,0
1521,Hother Umber,no_title,1,Northmen,241.0,House Umber,0,1,1,1,1,0,1,64.0,0,0.1438127090301,1,0
1522,Jalabhar Xho,no_title,1,Summer Islands,,Summer Islands,1,1,1,1,1,0,1,,0,0.0735785953177257,1,0
1523,Janos Slynt,Lord,1,unknown,278.0,Night's Watch,1,1,1,1,1,0,1,22.0,0,0.561872909698996,0,1
1524,Jared Frey,no_title,1,unknown,248.0,House Frey,1,1,1,1,1,1,1,52.0,0,0.147157190635451,0,0
1525,Jasper Wylde,no_title,1,unknown,,House Wylde,0,0,0,0,0,0,1,,0,0.250836120401337,0,0
1526,Jhaqo,no_title,0,Dothraki,,unknown,1,1,1,1,1,0,1,,0,0.0668896321070234,1,0
1527,Jeyne Lothston,no_title,0,unknown,164.0,House Lothston,0,0,0,0,0,0,0,100.0,0,0.0234113712374581,0,0
1528,Jhiqui,no_title,0,Dothraki,284.0,House Targaryen,1,1,1,1,1,0,0,21.0,0,0.1438127090301,1,0
1529,Jon Bulwer,no_title,1,unknown,,House Bulwer,0,0,1,1,0,1,1,,0,0.137123745819397,1,0
1530,Jory Cassel,no_title,1,Northmen,,House Cassel,1,1,1,0,1,0,1,,1,0.170568561872909,0,0
1531,Jorah Mormont,no_title,1,Northmen,254.0,House Mormont,1,1,1,1,1,1,1,51.0,1,0.722408026755852,1,0
1532,Karyl Vance,no_title,1,unknown,,House Vance of Wayfarer's Rest,1,1,1,1,1,0,1,,0,0.11705685618729,1,0
1533,Khrazz,no_title,1,Ghiscari,277.0,House of Loraq,0,0,0,0,1,0,0,23.0,0,0.0769230769230769,0,0
1534,Kurleket,no_title,1,unknown,,House Bracken,1,0,0,0,0,0,0,,0,0.0100334448160535,0,0
1535,Lann the Clever,no_title,1,unknown,,House Lannister,1,0,0,0,0,0,0,,0,0.060200668896321,1,0
1536,Kyle Condon,no_title,1,unknown,,House Condon,0,0,1,0,0,0,1,,0,0.040133779264214,1,0
1537,Lancel Lannister,no_title,1,unknown,282.0,House Lannister of Casterly Rock,1,1,1,1,1,1,1,23.0,5,0.478260869565217,1,0
1538,Likely Luke,no_title,0,unknown,,Brotherhood Without Banners,0,0,1,1,0,0,0,,0,0.0133779264214046,1,0
1539,Lucas Inchfield,no_title,1,unknown,,House Inchfield,0,0,0,0,0,0,1,,0,0.0535117056856187,0,0
1540,Lollys Stokeworth,no_title,0,unknown,265.0,House Stokeworth,0,1,1,1,1,1,1,40.0,2,0.127090301003344,1,0
1541,Lyanna Stark,no_title,1,Northmen,266.0,House Stark,1,1,1,0,1,0,0,17.0,5,0.354515050167224,0,0
1542,Lyle Crakehall,no_title,1,unknown,,House Crakehall,0,1,1,1,1,0,1,,0,0.107023411371237,1,0
1543,Lucas Blackwood,no_title,1,unknown,,House Blackwood,0,1,1,1,1,0,0,,0,0.0735785953177257,0,0
1544,Lyn Corbray,no_title,1,unknown,,House Corbray,1,1,1,1,1,0,1,,0,0.0903010033444816,1,0
1545,Lynesse Hightower,no_title,1,unknown,,House Hightower,0,1,1,1,1,1,0,,1,0.11705685618729,1,0
1546,Mace Tyrell,no_title,1,unknown,256.0,House Tyrell,1,1,1,1,1,1,1,49.0,1,0.856187290969899,1,0
1547,Mag Mar Tun Doh Weg,no_title,1,unknown,,unknown,0,0,1,1,1,0,0,,0,0.040133779264214,0,0
1548,Mandon Moore,no_title,1,Valemen,,House Moore,1,1,1,0,0,0,1,,0,0.120401337792642,0,0
1549,Mago,no_title,0,Dothraki,,unknown,1,0,1,1,1,0,0,,0,0.0334448160535117,1,0
1550,Maron Botley,no_title,1,unknown,,House Botley,0,1,1,0,0,0,0,,0,0.020066889632107,1,0
1551,Marillion,no_title,1,unknown,279.0,unknown,1,1,1,1,0,0,0,21.0,0,0.1438127090301,0,0
1552,Marya Seaworth,Lady,0,unknown,,House Seaworth,0,1,1,1,1,1,1,,1,0.0635451505016722,1,1
1553,Marwyn,no_title,1,unknown,,unknown,1,0,1,1,0,0,1,,0,0.160535117056856,1,0
1554,Masha Heddle,no_title,0,unknown,,unknown,1,1,0,0,0,0,0,,0,0.040133779264214,0,0
1555,Matthos Seaworth,no_title,1,unknown,,House Seaworth,0,1,1,1,1,0,0,,0,0.0769230769230769,0,0
1556,Meera Reed,no_title,0,Crannogmen,283.0,House Reed,0,1,1,1,1,0,0,22.0,0,0.270903010033444,1,0
1557,Melara Hetherspoon,no_title,0,unknown,264.0,House Hetherspoon,0,0,0,1,1,0,0,12.0,0,0.0468227424749163,0,0
